Household_ID,Country,City,Family_Size,Num_Earners,Primary_Income,Total_Household_Income,Estimated_Taxes,Monthly_Expenses,Monthly_Savings
1472,Brazil,Sao Paulo,4,2,3170.36,5184.86,777.73,1218.41,3188.72
1473,UK,London,2,1,4285.78,4285.78,1071.44,1783.88,1430.45
1474,India,Delhi,5,3,1058.45,2002.69,200.27,541.85,1260.57
1475,India,Delhi,1,1,804.3,804.3,80.43,388.91,334.96
1476,Germany,Munich,1,1,3566.57,3566.57,1248.3,1501.68,816.59
1477,Brazil,Sao Paulo,5,3,1562.34,3448.33,517.25,1610.48,1320.6
1478,Brazil,Sao Paulo,6,3,1088.75,2427.31,364.1,1233.43,829.79
1479,Brazil,Sao Paulo,2,2,2580.77,4687.36,703.1,929.8,3054.46
1480,India,Delhi,2,2,1457.66,2444.85,244.49,396.44,1803.93
1481,Brazil,Sao Paulo,2,2,2868.76,4439.65,665.95,609.95,3163.75
1482,USA,Chicago,1,1,5494.18,5494.18,1208.72,1736.23,2549.24
1483,Germany,Munich,4,2,3479.17,5562.44,1946.85,3818.8,-203.21
1484,USA,Chicago,7,3,3381.84,7706.91,1695.52,3411.68,2599.71
1485,India,Mumbai,6,3,844.63,1925.36,192.54,840.04,892.79
1486,India,Mumbai,8,3,1063.13,2559.15,255.91,896.31,1406.93
1487,India,Delhi,2,1,1029.96,1029.96,103.0,450.84,476.13
1488,Germany,Berlin,1,1,3702.17,3702.17,1295.76,1891.67,514.74
1489,India,Mumbai,1,1,812.54,812.54,81.25,228.47,502.82
1490,India,Delhi,8,2,822.01,1211.76,121.18,762.08,328.51
1491,USA,New York,4,3,4573.81,10057.66,2715.57,2814.8,4527.29
1492,India,Mumbai,8,3,1102.33,2825.51,282.55,1142.53,1400.43
1493,USA,Chicago,5,1,2392.87,2392.87,526.43,2270.83,-404.4
1494,USA,New York,5,3,6875.82,15462.05,4174.75,3531.97,7755.32
1495,Germany,Munich,7,3,5022.02,10051.94,4020.78,3374.31,2656.86
1496,Germany,Munich,8,3,1422.73,3181.55,1113.54,3019.29,-951.28
1497,Germany,Berlin,7,3,2947.85,6744.29,2360.5,4856.5,-472.71
1498,India,Mumbai,2,1,284.86,284.86,28.49,270.33,-13.96
1499,India,Mumbai,7,3,825.08,2021.87,202.19,1020.53,799.16
1500,UK,London,2,2,5140.84,9132.56,2739.77,1678.13,4714.66
1501,Germany,Munich,6,1,6049.47,6049.47,2117.31,3579.01,353.15
1502,India,Delhi,7,3,917.04,2006.59,200.66,1062.08,743.85
1503,USA,Chicago,4,1,4028.96,4028.96,886.37,2323.8,818.79
1504,India,Mumbai,2,1,445.66,445.66,44.57,422.93,-21.84
1505,India,Mumbai,4,3,824.94,1896.01,189.6,642.22,1064.19
1506,India,Delhi,1,1,797.78,797.78,79.78,338.74,379.26
1507,Germany,Berlin,2,2,6923.95,10622.18,4248.87,1854.2,4519.11
1508,Germany,Berlin,1,1,5874.52,5874.52,2056.08,1430.78,2387.65
1509,Germany,Munich,3,1,6344.92,6344.92,2220.72,2903.53,1220.67
1510,Brazil,Sao Paulo,4,3,2664.0,7031.37,1054.71,948.22,5028.45
1511,Brazil,Sao Paulo,3,1,1289.99,1289.99,193.5,1053.31,43.19
1512,Brazil,Sao Paulo,2,2,620.96,880.21,132.03,788.77,-40.59
1513,UK,London,1,1,3314.7,3314.7,828.68,1517.01,969.02
1514,USA,Chicago,2,2,6489.13,10255.1,2768.88,1764.25,5721.97
1515,USA,New York,3,3,3132.42,6134.59,1349.61,3010.8,1774.18
1516,USA,Chicago,8,3,7202.62,14879.64,4017.5,4640.4,6221.74
1517,Germany,Berlin,8,3,2911.29,5800.38,2030.13,5251.79,-1481.54
1518,UK,London,2,1,6291.55,6291.55,1572.89,2588.46,2130.21
1519,USA,Chicago,6,3,2614.8,6175.98,1358.71,4053.91,763.35
1520,UK,London,5,3,4319.53,8994.32,2698.3,4330.34,1965.68
1521,USA,Chicago,3,2,6528.9,11560.89,3121.44,1900.4,6539.04
1522,UK,London,2,1,3847.84,3847.84,961.96,2472.09,413.79
1523,India,Delhi,1,1,903.63,903.63,90.36,280.35,532.91
1524,USA,New York,2,1,2488.23,2488.23,547.41,2315.33,-374.51
1525,India,Mumbai,8,3,870.37,1940.81,194.08,1103.24,643.49
1526,India,Delhi,1,1,648.25,648.25,64.82,269.61,313.81
1527,India,Delhi,5,1,723.82,723.82,72.38,627.18,24.26
1528,India,Delhi,2,1,776.42,776.42,77.64,444.82,253.96
1529,Brazil,Sao Paulo,7,3,2082.36,4612.48,691.87,1306.34,2614.27
1530,Germany,Berlin,8,2,4516.94,7690.72,2691.75,5790.34,-791.37
1531,India,Delhi,7,3,850.7,2069.96,207.0,658.38,1204.59
1532,Germany,Munich,5,3,3024.31,6661.26,2331.44,4450.62,-120.8
1533,Brazil,Sao Paulo,3,3,442.83,896.53,134.48,849.91,-87.85
1534,India,Delhi,1,1,909.67,909.67,90.97,320.7,498.0
1535,India,Delhi,7,3,981.61,2237.37,223.74,661.42,1352.21
1536,USA,New York,6,3,4795.44,10195.17,2752.69,3269.77,4172.7
1537,USA,New York,3,3,5228.3,11719.67,3164.31,2293.22,6262.13
1538,Germany,Munich,1,1,5703.21,5703.21,1996.12,1682.03,2025.06
1539,USA,New York,8,3,3165.27,6777.15,1490.97,3360.17,1926.0
1540,Germany,Berlin,8,3,2972.74,6603.78,2311.32,6159.35,-1866.9
1541,Brazil,Sao Paulo,8,3,1864.55,3854.04,578.11,1351.74,1924.19
1542,USA,New York,5,3,161.69,352.2,77.48,334.24,-59.52
1543,Germany,Munich,7,1,8297.12,8297.12,3318.85,4524.21,454.06
1544,India,Mumbai,8,3,810.85,1737.16,173.72,936.04,627.41
1545,UK,London,4,1,3262.72,3262.72,815.68,2525.14,-78.1
1546,India,Mumbai,8,3,1015.61,2495.06,249.51,978.11,1267.44
1547,Brazil,Sao Paulo,2,1,1832.67,1832.67,274.9,808.08,749.68
1548,Germany,Berlin,5,3,6400.76,13964.6,5585.84,2965.19,5413.57
1549,USA,Chicago,1,1,4943.77,4943.77,1087.63,1320.02,2536.12
1550,Germany,Munich,1,1,1712.0,1712.0,599.2,1293.82,-181.02
1551,UK,London,1,1,6376.41,6376.41,1594.1,1234.46,3547.85
1552,Germany,Berlin,1,1,5185.24,5185.24,1814.83,1244.73,2125.67
1553,Brazil,Sao Paulo,2,1,3580.58,3580.58,537.09,671.24,2372.25
1554,UK,London,3,1,7477.09,7477.09,1869.27,2790.01,2817.81
1555,USA,New York,6,3,3983.65,9000.36,2430.1,3365.08,3205.18
1556,USA,Chicago,4,3,6678.38,12548.87,3388.19,2614.67,6546.01
1557,Germany,Munich,2,2,4771.56,7485.92,2620.07,1740.7,3125.14
1558,India,Mumbai,1,1,1211.71,1211.71,121.17,320.68,769.86
1559,Brazil,Sao Paulo,2,2,2154.97,3359.22,503.88,723.81,2131.53
1560,UK,London,5,2,2760.38,4569.32,1142.33,3798.24,-371.25
1561,India,Mumbai,6,3,555.65,1219.07,121.91,846.52,250.64
1562,USA,Chicago,1,1,3037.23,3037.23,668.19,1611.14,757.9
1563,Brazil,Sao Paulo,4,2,1376.92,2251.67,337.75,1004.27,909.65
1564,India,Delhi,1,1,312.47,312.47,31.25,296.53,-15.31
1565,Brazil,Sao Paulo,6,3,2179.92,4832.64,724.9,1293.58,2814.17
1566,India,Mumbai,4,2,1227.08,1765.29,176.53,697.71,891.05
1567,Germany,Munich,6,3,1889.92,4183.23,1464.13,3969.89,-1250.79
1568,USA,New York,4,1,2892.36,2892.36,636.32,2744.85,-488.81
1569,Germany,Berlin,3,1,4440.95,4440.95,1554.33,3337.84,-451.22
1570,India,Mumbai,7,1,795.12,795.12,79.51,754.57,-38.96
1571,Germany,Munich,3,2,5305.21,9624.05,3849.62,2413.03,3361.4
1572,USA,New York,2,2,3138.4,5659.24,1245.03,1543.1,2871.1
1573,Brazil,Sao Paulo,2,1,1211.61,1211.61,181.74,810.9,218.97
1574,UK,London,8,3,3227.43,6601.31,1650.33,5804.66,-853.68
1575,USA,New York,4,2,3255.13,5484.44,1206.58,3432.08,845.78
1576,USA,Chicago,8,3,5667.08,12249.76,3307.44,4883.51,4058.82
1577,USA,Chicago,8,3,706.49,1668.63,367.1,1583.53,-282.0
1578,Germany,Berlin,1,1,4424.11,4424.11,1548.44,1832.87,1042.8
1579,Germany,Berlin,7,3,5670.94,14088.54,5635.42,5255.45,3197.67
1580,Germany,Munich,5,3,3072.82,7042.56,2464.9,3455.02,1122.65
1581,USA,Chicago,5,3,5131.08,10855.22,2930.91,3257.26,4667.06
1582,India,Delhi,1,1,1016.91,1016.91,101.69,338.34,576.87
1583,Germany,Berlin,1,1,1730.1,1730.1,605.54,1641.87,-517.3
1584,India,Mumbai,3,2,746.16,1103.53,110.35,560.83,432.35
1585,UK,London,5,3,4294.36,9879.27,2963.78,2562.32,4353.17
1586,USA,New York,4,1,5240.84,5240.84,1152.98,2274.02,1813.83
1587,Germany,Munich,6,3,3475.67,7303.17,2556.11,4905.63,-158.58
1588,India,Mumbai,8,2,535.88,808.64,80.86,767.39,-39.62
1589,India,Delhi,2,1,913.36,913.36,91.34,371.98,450.05
1590,Brazil,Sao Paulo,8,3,1481.63,3203.82,480.57,1932.95,790.3
1591,Germany,Berlin,8,3,235.03,556.84,194.89,528.44,-166.49
1592,UK,London,6,3,3419.9,7465.56,1866.39,4808.56,790.62
1593,USA,Chicago,3,1,969.11,969.11,213.2,919.69,-163.78
1594,USA,New York,5,3,4213.29,9062.46,2446.86,2777.26,3838.33
1595,Brazil,Sao Paulo,8,2,1423.57,2419.54,362.93,2080.13,-23.52
1596,Germany,Berlin,7,3,3327.74,6521.25,2282.44,3597.55,641.26
1597,India,Delhi,1,1,974.81,974.81,97.48,374.18,503.14
1598,USA,Chicago,7,3,2001.56,4117.46,905.84,3380.06,-168.44
1599,USA,New York,7,3,5880.66,12097.19,3266.24,4550.15,4280.8
1600,UK,London,5,3,3258.05,7126.57,1781.64,3673.36,1671.57
1601,USA,Chicago,4,2,4417.01,7861.32,1729.49,3291.96,2839.86
1602,India,Delhi,3,3,475.58,977.91,97.79,497.62,382.51
1603,USA,New York,8,3,5776.1,13548.53,3658.1,3510.11,6380.32
1604,India,Delhi,8,3,826.49,1655.2,165.52,1027.75,461.93
1605,USA,New York,8,3,3281.86,7449.14,1638.81,4325.55,1484.78
1606,Germany,Berlin,1,1,8424.39,8424.39,3369.76,1527.94,3526.69
1607,USA,Chicago,6,2,4275.39,7088.92,1559.56,4743.01,786.34
1608,Brazil,Sao Paulo,4,3,1174.44,2594.05,389.11,1200.41,1004.53
1609,USA,Chicago,6,3,2920.36,7169.16,1577.21,4169.87,1422.08
1610,Germany,Berlin,2,1,4122.67,4122.67,1442.93,2209.28,470.46
1611,UK,London,3,1,5374.44,5374.44,1343.61,2915.18,1115.64
1612,Germany,Berlin,4,2,4516.9,7228.68,2530.04,3578.56,1120.08
1613,Germany,Berlin,4,2,1794.04,2926.4,1024.24,2777.16,-874.99
1614,India,Mumbai,8,3,1305.8,3255.84,325.58,1174.86,1755.4
1615,India,Mumbai,6,1,1469.25,1469.25,146.92,731.6,590.73
1616,Germany,Berlin,1,1,4624.72,4624.72,1618.65,1884.52,1121.55
1617,UK,London,2,2,3084.7,5689.96,1422.49,2416.68,1850.79
1618,Germany,Munich,8,3,516.75,1272.95,445.53,1208.03,-380.61
1619,Germany,Munich,8,3,4895.9,12023.7,4809.48,4963.29,2250.93
1620,Brazil,Sao Paulo,8,3,258.14,620.68,93.1,589.03,-61.45
1621,India,Delhi,6,3,124.66,276.64,27.66,262.53,-13.56
1622,USA,New York,4,2,5764.03,8556.61,2310.28,2603.06,3643.26
1623,Germany,Munich,3,2,5172.89,9253.5,3701.4,2641.98,2910.12
1624,UK,London,4,2,2861.45,4712.21,1178.05,2186.4,1347.76
1625,USA,New York,5,1,4355.81,4355.81,958.28,4018.43,-620.89
1626,Germany,Berlin,3,2,3698.15,6159.59,2155.86,2351.63,1652.1
1627,USA,Chicago,8,3,4252.57,10963.33,2960.1,4009.42,3993.82
1628,Germany,Berlin,3,3,4790.2,9736.87,3894.75,3127.11,2715.01
1629,USA,New York,4,2,4013.31,5914.85,1301.27,2513.65,2099.93
1630,India,Mumbai,1,1,1327.18,1327.18,132.72,334.48,859.98
1631,Brazil,Sao Paulo,8,1,1064.85,1064.85,159.73,1010.54,-105.42
1632,India,Mumbai,3,3,1147.2,2441.36,244.14,561.21,1636.01
1633,Germany,Berlin,5,3,2190.21,4721.16,1652.41,4188.26,-1119.51
1634,Brazil,Sao Paulo,6,3,2096.96,4426.94,664.04,1160.33,2602.57
1635,UK,London,1,1,3109.18,3109.18,777.29,1246.43,1085.46
1636,USA,New York,1,1,5663.47,5663.47,1245.96,1377.69,3039.82
1637,India,Delhi,1,1,550.3,550.3,55.03,230.04,265.23
1638,USA,New York,3,1,4525.53,4525.53,995.62,2420.57,1109.34
1639,UK,London,1,1,3585.43,3585.43,896.36,1524.2,1164.87
1640,UK,London,4,3,4209.0,8606.26,2581.88,3096.41,2927.98
1641,Germany,Berlin,1,1,3430.44,3430.44,1200.65,1508.08,721.71
1642,Brazil,Sao Paulo,5,3,1556.87,3409.22,511.38,1309.74,1588.09
1643,Germany,Berlin,8,1,2571.6,2571.6,900.06,2440.45,-768.91
1644,Germany,Berlin,8,3,1291.04,2712.06,949.22,2573.74,-810.9
1645,USA,Chicago,2,2,4821.3,8472.24,2287.5,2141.32,4043.42
1646,Brazil,Sao Paulo,5,1,1678.97,1678.97,251.85,1444.87,-17.75
1647,USA,Chicago,3,1,7228.73,7228.73,1590.32,2854.59,2783.82
1648,Brazil,Sao Paulo,1,1,1315.64,1315.64,197.35,741.92,376.37
1649,Brazil,Sao Paulo,1,1,2832.59,2832.59,424.89,684.7,1723.01
1650,Brazil,Sao Paulo,4,1,2111.42,2111.42,316.71,1261.0,533.71
1651,USA,New York,6,3,4547.8,10088.67,2723.94,2835.62,4529.11
1652,India,Mumbai,1,1,966.36,966.36,96.64,242.44,627.28
1653,India,Mumbai,7,1,697.58,697.58,69.76,662.0,-34.18
1654,India,Delhi,5,2,791.06,1172.52,117.25,563.86,491.41
1655,USA,Chicago,3,3,3159.67,6650.66,1463.15,2229.35,2958.17
1656,UK,London,8,2,5486.61,8828.69,2648.61,3912.46,2267.63
1657,Germany,Munich,2,2,2912.56,4980.53,1743.19,1815.84,1421.5
1658,India,Delhi,1,1,1189.98,1189.98,119.0,354.27,716.71
1659,India,Mumbai,2,1,918.48,918.48,91.85,344.56,482.07
1660,India,Delhi,1,1,344.07,344.07,34.41,299.44,10.22
1661,Germany,Munich,3,3,3713.36,8137.73,3255.09,2156.23,2726.41
1662,Germany,Berlin,6,1,5148.37,5148.37,1801.93,4513.27,-1166.83
1663,UK,London,5,3,4169.7,10323.78,3097.13,3896.43,3330.21
1664,India,Mumbai,8,3,1060.05,2201.97,220.2,854.29,1127.48
1665,UK,London,3,3,3679.7,8068.01,2420.4,2935.66,2711.95
1666,UK,London,2,2,4275.13,7088.39,1772.1,1784.05,3532.24
1667,USA,Chicago,1,1,4330.82,4330.82,952.78,1701.2,1676.84
1668,UK,London,2,1,3061.55,3061.55,765.39,2339.78,-43.62
1669,USA,Chicago,5,1,4086.93,4086.93,899.13,3878.5,-690.69
1670,Brazil,Sao Paulo,7,3,511.33,1134.27,170.14,1076.42,-112.29
1671,India,Delhi,8,3,935.57,2089.14,208.91,719.23,1161.0
1672,UK,London,3,2,5440.09,7958.45,1989.61,2212.57,3756.27
1673,UK,London,2,1,2671.2,2671.2,667.8,1651.33,352.07
1674,Brazil,Sao Paulo,2,2,1756.16,3039.3,455.9,649.31,1934.1
1675,Brazil,Sao Paulo,5,1,1778.47,1778.47,266.77,1200.56,311.14
1676,India,Delhi,7,3,917.4,1937.49,193.75,796.78,946.96
1677,USA,New York,1,1,4951.12,4951.12,1089.25,1879.13,1982.75
1678,India,Mumbai,7,3,922.22,1914.89,191.49,697.2,1026.2
1679,USA,Chicago,2,2,2280.47,3925.45,863.6,2489.5,572.35
1680,Germany,Munich,5,3,3124.82,7004.55,2451.59,4244.1,308.85
1681,India,Delhi,1,1,840.09,840.09,84.01,372.09,383.99
1682,UK,London,7,1,2392.7,2392.7,598.18,2270.67,-476.15
1683,Germany,Munich,8,3,3719.33,8102.99,3241.2,5783.98,-922.19
1684,Brazil,Sao Paulo,7,2,3028.59,4871.06,730.66,1935.37,2205.03
1685,USA,Chicago,8,3,1037.66,2044.4,449.77,1940.14,-345.5
1686,UK,London,7,1,3287.64,3287.64,821.91,3119.97,-654.24
1687,UK,London,6,2,3542.52,5371.72,1342.93,4853.38,-824.59
1688,India,Mumbai,1,1,1097.3,1097.3,109.73,287.55,700.02
1689,Germany,Berlin,7,3,3419.7,7303.99,2556.4,3449.2,1298.39
1690,Brazil,Sao Paulo,6,3,1374.4,2844.78,426.72,1710.41,707.65
1691,USA,New York,3,1,2613.16,2613.16,574.9,2479.89,-441.62
1692,Germany,Munich,5,3,4849.38,10516.79,4206.72,4253.45,2056.62
1693,India,Delhi,7,3,446.0,938.03,93.8,642.45,201.78
1694,USA,New York,8,2,4512.22,7915.08,1741.32,4925.5,1248.26
1695,India,Mumbai,1,1,638.72,638.72,63.87,265.61,309.24
1696,USA,Chicago,8,1,5236.77,5236.77,1152.09,4969.7,-885.01
1697,USA,New York,6,3,5197.72,10312.49,2784.37,2944.22,4583.9
1698,USA,Chicago,6,3,4779.23,9526.23,2572.08,4439.86,2514.29
1699,UK,London,3,3,3248.82,7062.79,1765.7,1970.74,3326.35
1700,Germany,Munich,8,3,3847.5,8963.64,3585.46,3765.57,1612.61
1701,UK,London,4,1,4127.23,4127.23,1031.81,2569.03,526.4
1702,India,Mumbai,5,2,672.82,1071.22,107.12,599.9,364.21
1703,India,Mumbai,8,3,367.96,809.4,80.94,768.12,-39.66
1704,Germany,Berlin,4,3,4062.99,7892.06,2762.22,2514.04,2615.8
1705,India,Delhi,1,1,776.15,776.15,77.62,297.47,401.06
1706,USA,Chicago,5,1,2417.7,2417.7,531.9,2294.4,-408.59
1707,Germany,Berlin,8,3,6091.35,12766.73,5106.69,6066.9,1593.14
1708,USA,Chicago,3,3,4561.43,9556.39,2580.23,1819.36,5156.81
1709,Germany,Munich,1,1,3618.8,3618.8,1266.58,1560.89,791.33
1710,Germany,Munich,5,2,2616.91,4151.38,1452.98,3890.12,-1191.73
1711,USA,New York,8,3,183.89,377.71,83.1,358.45,-63.83
1712,USA,Chicago,8,3,2483.44,5592.81,1230.42,5307.58,-945.19
1713,Brazil,Sao Paulo,5,1,1485.48,1485.48,222.82,1409.72,-147.06
1714,India,Mumbai,4,3,302.33,692.58,69.26,435.61,187.71
1715,USA,New York,1,1,2681.78,2681.78,589.99,1826.38,265.41
1716,UK,London,3,1,4075.93,4075.93,1018.98,2928.96,127.99
1717,USA,Chicago,3,1,4012.17,4012.17,882.68,2951.21,178.28
1718,Germany,Berlin,1,1,4529.02,4529.02,1585.16,1519.9,1423.97
1719,UK,London,1,1,2999.87,2999.87,749.97,1980.18,269.73
1720,USA,Chicago,6,3,6457.08,13902.04,3753.55,3541.39,6607.1
1721,USA,New York,2,2,4596.84,6344.68,1395.83,2124.83,2824.02
1722,USA,New York,8,3,3289.34,6584.57,1448.6,4428.93,707.03
1723,India,Delhi,4,2,1090.34,1705.42,170.54,549.43,985.45
1724,USA,New York,1,1,2616.51,2616.51,575.63,1579.18,461.71
1725,Germany,Berlin,1,1,4294.31,4294.31,1503.01,1560.88,1230.42
1726,USA,New York,2,2,1416.96,2161.89,475.62,2051.64,-365.36
1727,Germany,Munich,2,1,4261.82,4261.82,1491.64,2336.76,433.42
1728,UK,London,5,2,6388.12,10071.66,3021.5,3823.64,3226.52
1729,Brazil,Sao Paulo,7,3,423.49,980.36,147.05,930.36,-97.06
1730,Germany,Munich,3,2,4995.59,8812.28,3524.91,3343.82,1943.54
1731,India,Mumbai,4,3,494.68,1133.0,113.3,621.97,397.73
1732,Germany,Berlin,5,3,5000.22,10512.45,4204.98,3030.45,3277.02
1733,Germany,Berlin,1,1,4364.48,4364.48,1527.57,1925.45,911.46
1734,India,Delhi,8,3,677.98,1559.67,155.97,759.55,644.15
1735,USA,Chicago,2,1,2102.47,2102.47,462.54,1508.46,131.47
1736,UK,London,6,3,3977.17,8286.68,2486.0,3986.02,1814.65
1737,India,Mumbai,3,2,634.02,1041.67,104.17,498.13,439.37
1738,USA,Chicago,5,3,2151.46,5103.13,1122.69,2740.14,1240.3
1739,India,Delhi,6,2,438.98,706.56,70.66,670.53,-34.62
1740,India,Delhi,3,3,1233.24,2719.25,271.92,601.68,1845.64
1741,Brazil,Sao Paulo,7,1,3212.81,3212.81,481.92,1475.92,1254.96
1742,Brazil,Sao Paulo,7,3,1983.56,4475.69,671.35,1357.88,2446.46
1743,Brazil,Sao Paulo,6,3,1919.11,4481.42,672.21,1897.93,1911.28
1744,USA,Chicago,2,1,3941.93,3941.93,867.22,1766.49,1308.21
1745,India,Mumbai,5,2,232.93,352.16,35.22,334.2,-17.26
1746,India,Delhi,5,3,1204.51,2609.47,260.95,563.36,1785.16
1747,USA,Chicago,7,3,2869.37,6496.9,1429.32,4294.28,773.3
1748,India,Mumbai,3,1,816.46,816.46,81.65,453.98,280.83
1749,Brazil,Sao Paulo,6,3,1584.5,3699.18,554.88,1872.65,1271.65
1750,USA,New York,2,2,3712.56,5745.25,1263.96,1907.43,2573.87
1751,Germany,Munich,1,1,3468.8,3468.8,1214.08,1771.78,482.95
1752,USA,Chicago,5,3,4274.46,9331.99,2519.64,4100.58,2711.77
1753,USA,New York,8,1,3623.54,3623.54,797.18,3438.74,-612.38
1754,USA,New York,1,1,2052.03,2052.03,451.45,1205.39,395.19
1755,UK,London,2,1,3917.91,3917.91,979.48,2458.12,480.31
1756,Brazil,Sao Paulo,7,1,2445.35,2445.35,366.8,1564.49,514.05
1757,UK,London,8,3,4923.31,10378.38,3113.51,5101.92,2162.95
1758,India,Mumbai,5,3,583.76,1267.88,126.79,615.02,526.07
1759,USA,Chicago,5,3,6576.47,15863.86,4283.24,3122.01,8458.61
1760,Germany,Munich,6,2,4962.95,8638.21,3455.28,3348.48,1834.45
1761,India,Mumbai,8,3,590.43,1326.24,132.62,960.67,232.94
1762,Brazil,Sao Paulo,1,1,144.03,144.03,21.6,136.68,-14.26
1763,USA,Chicago,7,3,4196.01,9914.13,2676.81,3471.73,3765.58
1764,India,Mumbai,6,3,1015.08,2373.35,237.34,765.03,1370.99
1765,USA,Chicago,4,3,3515.09,7024.26,1545.34,3598.04,1880.88
1766,India,Mumbai,1,1,1021.86,1021.86,102.19,344.02,575.65
1767,Brazil,Sao Paulo,1,1,1644.49,1644.49,246.67,609.61,788.21
1768,India,Mumbai,4,3,853.25,2120.39,212.04,701.82,1206.54
1769,India,Delhi,2,1,820.54,820.54,82.05,412.27,326.22
1770,India,Delhi,8,1,1356.9,1356.9,135.69,740.06,481.14
1771,India,Delhi,8,3,1239.4,2857.83,285.78,947.94,1624.11
1772,Brazil,Sao Paulo,2,1,2151.66,2151.66,322.75,654.18,1174.73
1773,UK,London,5,1,5856.24,5856.24,1464.06,3970.58,421.6
1774,UK,London,3,2,5604.98,9309.73,2792.92,3188.5,3328.31
1775,Brazil,Sao Paulo,6,3,1518.65,3393.83,509.08,1382.43,1502.33
1776,India,Delhi,3,1,1103.96,1103.96,110.4,466.82,526.74
1777,Germany,Munich,5,2,5192.83,8200.98,3280.39,3474.56,1446.02
1778,India,Delhi,8,3,938.1,2151.76,215.18,815.79,1120.79
1779,India,Mumbai,3,3,554.53,1447.57,144.76,561.66,741.15
1780,Brazil,Sao Paulo,1,1,1532.84,1532.84,229.93,655.56,647.36
1781,USA,Chicago,1,1,2853.18,2853.18,627.7,1173.8,1051.68
1782,UK,London,4,1,5217.31,5217.31,1304.33,3557.96,355.02
1783,India,Mumbai,4,1,1157.6,1157.6,115.76,474.37,567.47
1784,Germany,Berlin,5,3,6600.56,17542.58,7017.03,4578.72,5946.83
1785,Germany,Munich,5,3,4955.74,10324.04,4129.62,3385.79,2808.63
1786,UK,London,7,3,5907.55,14419.93,4325.98,4667.78,5426.17
1787,Germany,Berlin,5,2,819.23,1215.51,425.43,1153.52,-363.44
1788,Germany,Berlin,1,1,2823.59,2823.59,988.26,1550.47,284.86
1789,USA,Chicago,3,3,2454.54,5058.33,1112.83,2819.11,1126.39
1790,Germany,Munich,6,2,4737.62,8001.66,3200.66,4062.86,738.14
1791,USA,Chicago,7,3,2399.85,4727.79,1040.11,4486.67,-799.0
1792,Brazil,Sao Paulo,7,3,1741.71,3477.06,521.56,1740.53,1214.97
1793,Germany,Berlin,8,3,1683.78,3770.88,1319.81,3578.57,-1127.49
1794,Germany,Munich,7,2,4613.71,8279.29,3311.72,5808.39,-840.81
1795,USA,Chicago,5,3,1591.93,3618.95,796.17,3217.01,-394.23
1796,USA,Chicago,5,2,5939.86,9918.9,2678.1,3417.28,3823.51
1797,Brazil,Sao Paulo,1,1,432.85,432.85,64.93,410.77,-42.85
1798,USA,Chicago,6,3,1785.7,4174.8,918.46,3171.93,84.41
1799,USA,New York,1,1,3566.31,3566.31,784.59,1843.77,937.96
1800,USA,Chicago,6,1,4609.81,4609.81,1014.16,3927.52,-331.86
1801,UK,London,1,1,3733.09,3733.09,933.27,1815.89,983.93
1802,Brazil,Sao Paulo,3,3,2044.44,4125.24,618.79,746.16,2760.29
1803,India,Mumbai,8,3,1227.63,2778.99,277.9,1058.16,1442.93
1804,India,Delhi,5,3,555.97,1202.81,120.28,591.88,490.65
1805,India,Mumbai,2,1,1311.94,1311.94,131.19,461.93,718.81
1806,Brazil,Sao Paulo,2,1,1275.29,1275.29,191.29,795.95,288.04
1807,Germany,Berlin,8,3,5517.05,13702.67,5481.07,4457.23,3764.37
1808,USA,New York,5,3,5663.26,12607.22,3403.95,4114.97,5088.31
1809,USA,Chicago,7,3,5542.51,12024.83,3246.7,4784.34,3993.78
1810,USA,New York,5,1,2348.92,2348.92,516.76,2229.12,-396.97
1811,Germany,Munich,5,1,4022.06,4022.06,1407.72,3361.65,-747.31
1812,Brazil,Sao Paulo,8,3,1855.22,4068.95,610.34,1998.41,1460.2
1813,India,Delhi,5,2,597.91,832.51,83.25,700.17,49.09
1814,USA,Chicago,7,3,2622.99,6039.6,1328.71,4607.63,103.26
1815,USA,Chicago,6,1,2317.23,2317.23,509.79,2199.05,-391.61
1816,UK,London,8,3,5297.77,11623.72,3487.12,4299.89,3836.72
1817,India,Delhi,3,2,1029.63,1706.46,170.65,592.07,943.75
1818,Brazil,Sao Paulo,2,2,2293.68,4006.67,601.0,759.09,2646.58
1819,Germany,Berlin,8,3,5596.51,12991.68,5196.67,6358.9,1436.1
1820,India,Delhi,4,3,256.99,532.47,53.25,482.61,-3.39
1821,USA,New York,2,1,5538.11,5538.11,1218.38,2517.22,1802.51
1822,USA,New York,2,1,1645.79,1645.79,362.07,1561.86,-278.14
1823,Germany,Berlin,7,3,2857.38,6748.86,2362.1,5291.19,-904.43
1824,Brazil,Sao Paulo,1,1,2457.84,2457.84,368.68,581.35,1507.82
1825,Germany,Berlin,5,3,7267.94,16028.24,6411.29,4435.88,5181.07
1826,Germany,Berlin,5,3,4231.86,9047.34,3618.94,3720.02,1708.39
1827,USA,New York,5,3,2521.62,4970.52,1093.51,3625.69,251.32
1828,UK,London,1,1,5879.74,5879.74,1469.94,1259.62,3150.18
1829,Brazil,Sao Paulo,7,3,1577.86,3126.34,468.95,1792.09,865.3
1830,India,Mumbai,8,3,796.73,1571.54,157.15,1115.06,299.33
1831,UK,London,3,3,4510.26,9253.89,2776.17,2095.1,4382.62
